DENSITY	LENGTH_OF_SEQ	SUBPEAK_LENGTH
0.203438395415473	142	698
0.394520547945205	432	1095
0.296037296037296	254	858
0.331677899964526	935	2819
0.174283839930024	797	4573
0.268221574344023	368	1372
0.135822336659157	422	3107
0.22296793437733	299	1341
0.130781499202552	82	627
0.14702154626109	116	789
0.1577752553916	139	881
0.290828837665522	593	2039
0.199248120300752	530	2660
0.130725190839695	137	1048
0.204410517387617	241	1179
0.202354260089686	361	1784
0.257668711656442	420	1630
0.095397489539749	114	1195
0.384569732937685	648	1685
0.25069209474008	815	3251
0.375496688741722	567	1510
0.410762331838565	458	1115
0.178194607268464	152	853
0.261274158911954	730	2794
0.274402730375427	402	1465
0.0578265204386839	116	2006
0.232781168265039	267	1147
0.271970397779834	588	2162
0.142651296829971	99	694
0.19041769041769	155	814
0.340720221606648	246	722
0.22768383798663	579	2543
0.336660617059891	371	1102
0.201684210526316	479	2375
0.143737166324435	140	974
0.369359916054565	352	953
0.0366108786610879	35	956
0.389871382636656	485	1244
0.231314784506274	424	1833
0.156466512702079	271	1732
0.343339587242026	366	1066
0.273301737756714	519	1899
0.110726643598616	64	578
0.239396795475966	254	1061
0.114285714285714	144	1260
0.191382555950638	915	4781
0.255030181086519	507	1988
0.203383314109958	529	2601
0.284351145038168	298	1048
0.29047619047619	183	630
0.270767849124383	1206	4454
0.381056069678824	700	1837
0.40270551508845	774	1922
0.331786542923434	429	1293
0.2488928255093	281	1129
0.386255924170616	326	844
0.267835791151853	672	2509
0.321785989222479	418	1299
0.225053078556263	212	942
0.260700389105058	402	1542
0.317161477190442	438	1381
0.325898389095415	263	807
0.203891708967851	241	1182
0.33457249070632	180	538
0	0	951
0.227537922987165	195	857
0.483180428134557	316	654
0.354377104377104	421	1188
0.323399558498896	293	906
0.341584158415842	345	1010
0	0	1255
0.16613621896881	522	3142
0.215940054495913	317	1468
0	0	864
0.210980876002468	342	1621
0.468722466960352	532	1135
0.350890207715134	473	1348
0.339515713549717	659	1941
0.24469964664311	554	2264
0.219565217391304	303	1380
0.293048128342246	274	935
0.3039934800326	746	2454
0.320872274143302	309	963
0.18406374501992	231	1255
0.321631878557875	339	1054
0.0984340044742729	88	894
0.363520408163265	570	1568
0.260267857142857	583	2240
0.27603513174404	220	797
0.373587150505651	628	1681
0.280209013716525	429	1531
0.269691241335854	428	1587
0.401697312588402	284	707
0.310975609756098	510	1640
0.170111287758347	214	1258
0.212029424491562	490	2311
0.256830601092896	235	915
0.23375	187	800
0.307948860478043	554	1799
0.1	120	1200
0.199485861182519	388	1945
0.368029739776952	396	1076
0.292194796531021	438	1499
0.272344900105152	259	951
0.154411764705882	273	1768
0.300944669365722	669	2223
0.368695652173913	424	1150
0.204463406629472	623	3047
0.248313659359191	589	2372
0.268060836501901	705	2630
0.344806763285024	571	1656
0.283575317604356	625	2204
0.356147021546261	281	789
0.302806499261448	410	1354
0.337572674418605	929	2752
0.268694550063371	212	789
0.417682926829268	274	656
0.321342925659472	268	834
0.36455463728191	397	1089
0.419495213228895	482	1149
0.275491949910555	154	559
0.272727272727273	252	924
0.219541616405308	182	829
0.19633152173913	289	1472
0.315842583249243	626	1982
0.130687318489835	135	1033
0.266355140186916	171	642
0.258145363408521	206	798
0.158016147635525	137	867
0.0954391891891892	113	1184
0.105937136204889	91	859
0.242628992628993	395	1628
0.276376146788991	241	872
0.336996336996337	460	1365
0.373029772329247	213	571
0.15862524785195	240	1513
0.323076923076923	504	1560
0.250637755102041	393	1568
0.388576779026217	415	1068
0.28134328358209	377	1340
0.291946308724832	783	2682
0.336429308565531	326	969
0.218681318681319	199	910
0.324692158133506	501	1543
0.310204081632653	684	2205
0.190669371196755	188	986
0.287011807447775	316	1101
0.212040133779264	317	1495
0.391875746714456	328	837
0.242738589211618	351	1446
0.302203567681007	288	953
0.295807819123881	628	2123
0.115419296663661	128	1109
0.461191335740072	511	1108
0.150382327952421	177	1177
0.252970297029703	511	2020
0.444287729196051	315	709
0.162420382165605	204	1256
0.200617283950617	195	972
0	0	1323
0.29416403785489	373	1268
0.410282258064516	407	992
0.127212389380531	115	904
0.317890235210264	446	1403
0.160398230088496	145	904
0.286042944785276	373	1304
0.105325443786982	89	845
0.00868055555555556	10	1152
0.253136933987998	464	1833
0.227016885553471	242	1066
0.163919821826281	368	2245
0.319742489270386	298	932
0.291154791154791	474	1628
0.331868131868132	302	910
0.285938727415554	364	1273
0.399784482758621	371	928
0.2536	317	1250
0.266693646297046	659	2471
0.362555309734513	1311	3616
0.266075388026608	240	902
0.254802831142568	252	989
0.340479192938209	540	1586
0.0658882402001668	79	1199
0.31573986804901	335	1061
0	0	1660
0.201133144475921	213	1059
0.381849315068493	446	1168
0.248686514886165	142	571
0.137562366357805	193	1403
0.225231175693527	341	1514
0.181107491856678	278	1535
0.443467336683417	353	796
0.432907348242812	271	626
0.299651567944251	172	574
0.181902123730379	197	1083
0.342476489028213	437	1276
0.192192192192192	192	999
0.291106845809341	455	1563
0.278477306002928	951	3415
0.187227866473149	387	2067
0.338691159586682	590	1742
0.20864991233197	357	1711
0.286215978928885	326	1139
0.344791666666667	331	960
0.381094527363184	383	1005
0.228628230616302	230	1006
0.334900117508813	285	851
0.299922898997687	389	1297
0.225746268656716	363	1608
0.194504079003864	453	2329
0.311371841155235	690	2216
0.233424159854678	257	1101
0.314984709480122	309	981
0.286991062562066	289	1007
0.26904376012966	166	617
0.272868217054264	352	1290
0.324009324009324	278	858
0	0	789
0.243801652892562	295	1210
0.199363732767762	188	943
0.054375531011045	64	1177
0	0	1097
0.429844097995546	386	898
0.293606138107417	574	1955
0.319954128440367	279	872
0	0	1083
0.300338409475465	355	1182
0.213919413919414	292	1365
0.21997947314403	643	2923
0.285004965243297	287	1007
0.406278855032318	440	1083
0.301236749116608	341	1132
0.291551882460973	635	2178
0.161722488038278	169	1045
0.231003039513678	304	1316
0.164043583535109	271	1652
0.206708595387841	493	2385
0.257591623036649	492	1910
0.416222616933097	703	1689
0.197206703910615	353	1790
0.238274932614555	442	1855
0.396478873239437	563	1420
0.15910676901605	228	1433
0.270661157024793	524	1936
0.197026022304833	159	807
0.186241610738255	222	1192
0.36552171095269	564	1543
0.148514851485149	180	1212
0.207158351409978	573	2766
0.0519848771266541	55	1058
0.156538648517258	322	2057
0.247871333964049	524	2114
0.342672413793103	318	928
0	0	1455
0.310015898251192	195	629
0.290957923008057	650	2234
0.305203938115331	217	711
0.331198191409194	879	2654
0.261394101876676	195	746
0.204962243797195	190	927
0.123991935483871	123	992
0.452161587526577	638	1411
0.0851596743894803	136	1597
0.244897959183673	324	1323
0.362252663622527	238	657
0.0973514674302076	136	1397
0.276675603217158	516	1865
0.348484848484849	322	924
0.279569892473118	338	1209
0.408734602463606	365	893
0.139650872817955	112	802
0.406764960971379	469	1153
0.379154078549849	502	1324
0.374877330716389	382	1019
0.24049331963001	468	1946
0.240728476821192	727	3020
0.0946271050521251	118	1247
0.207373271889401	270	1302
0.187943262411348	212	1128
0.337802197802198	1537	4550
0.164007092198582	185	1128
0.24750192159877	644	2602
0.385542168674699	352	913
0.262990455991516	248	943
0.364185110663984	362	994
0.32566168009206	283	869
0.250297973778308	630	2517
0.370705244122966	205	553
0.387692307692308	378	975
0.281502281502282	802	2849
0.311498257839721	447	1435
0.411971830985915	351	852
0.155813953488372	134	860
0.181670721816707	224	1233
0.344791666666667	331	960
0.02734375	28	1024
0.293882978723404	442	1504
0.275436793422405	268	973
0.161556603773585	137	848
0.245295262816353	378	1541
0.324228028503563	273	842
0.3006416131989	328	1091
0.292250727320815	1105	3781
0.162364696086595	195	1201
0.412395709177592	346	839
0.28978622327791	244	842
0.239920687376074	363	1513
0.367160775370582	322	877
0.194562446898895	229	1177
0.271448663853727	193	711
0.186440677966102	286	1534
0.133964817320704	99	739
0.218130311614731	154	706
0.164728682170543	170	1032
0.320836965998256	368	1147
0.181990521327014	192	1055
0.214596003475239	494	2302
0.191189427312775	217	1135
0.17597911227154	337	1915
0.182849043231751	258	1411
0.341938883034773	649	1898
0.24407039020658	319	1307
0.29825327510917	683	2290
0.260547742413027	352	1351
0.242018537590113	235	971
0	0	1088
0.227482678983834	197	866
0.444993819530284	360	809
0.20976692563818	567	2703
0.309375	594	1920
0.25974025974026	280	1078
0.260712130356065	432	1657
0.125423728813559	185	1475
0.176274944567627	318	1804
0.335431654676259	373	1112
0.407821229050279	365	895
0.248865355521936	329	1322
0.257594167679222	212	823
0.234933605720123	230	979
0.208741030658839	640	3066
0.312908982748364	526	1681
0.249430523917995	219	878
0.277744087325652	458	1649
0.307462686567164	618	2010
0.200947867298578	212	1055
0.240343347639485	168	699
0.149084568439407	171	1147
0.283095723014257	278	982
0.226623111474071	555	2449
0.438004402054292	597	1363
0.235944700460829	512	2170
0.301916932907348	378	1252
0.303957783641161	576	1895
0.144790257104195	107	739
0.270567786790266	467	1726
0.370600414078675	358	966
0.37733499377335	303	803
0.22544080604534	179	794
0.265751211631664	329	1238
0.191507552009119	672	3509
0.185858585858586	368	1980
0.260504201680672	558	2142
0.329171396140749	290	881
0.266396213657877	394	1479
0.32536599940245	1089	3347
0.323220064724919	799	2472
0.13785046728972	354	2568
0.26910480349345	493	1832
0.0138107416879795	27	1955
0.325509573810994	527	1619
0.266323703996834	673	2527
0.182112767336358	281	1543
0.247593582887701	463	1870
0.160944206008584	150	932
0.31614859742229	417	1319
0.237885462555066	486	2043
0.110349127182045	177	1604
0.235294117647059	712	3026
0.210526315789474	168	798
0.345226130653266	687	1990
0.278643446379468	304	1091
0.3198127925117	410	1282
0.285963382737576	328	1147
0.308913308913309	506	1638
0.200585651537335	548	2732
0.132678132678133	216	1628
0.23703968537719	663	2797
0.165671641791045	222	1340
0.312017640573319	283	907
0.298932384341637	168	562
0.381630012936611	295	773
0.17012987012987	131	770
0.244002741603838	356	1459
0.228644829800899	712	3114
0.23468887800098	479	2041
0.295979469632164	346	1169
0.191657271702368	170	887
0.0744444444444444	67	900
0.231316725978648	325	1405
0.269897959183673	529	1960
0.287690179806362	208	723
0.335928809788654	302	899
0.272596843615495	380	1394
0.388508891928865	284	731
0.288437884378844	469	1626
0.246849518161601	333	1349
0.254654983570646	465	1826
0.0676632572777341	86	1271
0.208426547352722	559	2682
0.298342541436464	486	1629
0.208027923211169	596	2865
0.229047371160854	440	1921
0.269893355209188	329	1219
0.35781990521327	302	844
0.3359375	387	1152
0.264586160108548	390	1474
0	0	831
0.141465677179963	305	2156
0.305314009661836	316	1035
0.372117400419287	710	1908
0.207828518173346	223	1073
0.312929061784897	1094	3496
0.379978471474704	353	929
0.426616915422886	343	804
0.265490356996307	647	2437
0.433403805496829	410	946
0.364705882352941	403	1105
0.166794773251345	217	1301
0.224520496427228	597	2659
0.39907192575406	344	862
0.190322580645161	236	1240
0.189311010946555	294	1553
0.367678958785249	339	922
0.237196765498652	264	1113
0.17206132879046	202	1174
0.37890625	582	1536
0.194940476190476	131	672
0.10655737704918	104	976
0.306971904266389	295	961
0.24	612	2550
0.255918827508455	227	887
0.264545715104614	923	3489
0.217982226868792	417	1913
0.269444444444444	291	1080
0.310697833134277	1821	5861
0.308724832214765	460	1490
0.334665334665335	335	1001
0.0640394088669951	52	812
0.272219836839845	634	2329
0.292964244521338	254	867
0.374838709677419	581	1550
0.393744250229991	428	1087
0.315702479338843	573	1815
0.362190812720848	820	2264
0.294021294021294	359	1221
0.170466321243523	329	1930
0.414545454545455	456	1100
0.289210233592881	260	899
0.309021113243762	322	1042
0.313846153846154	408	1300
0.383668903803132	343	894
0.199473684210526	379	1900
0.187836797536567	244	1299
0.282101167315175	290	1028
0.292758089368259	570	1947
0.265404752315747	659	2483
0.344972067039106	741	2148
0.292154566744731	499	1708
0.208277703604806	312	1498
0.177056555269923	551	3112
0.339819318971508	489	1439
0.207985958753839	474	2279
0.153383458646617	204	1330
0.32166508987701	340	1057
0.27843137254902	284	1020
0.289514866979656	370	1278
0.261503067484663	341	1304
0.316216216216216	351	1110
0.375192604006163	487	1298
0.267286461359675	460	1721
0.273879142300195	281	1026
0.343321917808219	401	1168
0.338539632955877	867	2561
0.186795491143317	580	3105
0.283057851239669	274	968
0.206675224646983	161	779
0.307984790874525	243	789
0.312997347480106	354	1131
0.154071900220103	210	1363
0.344765342960289	382	1108
0.163618864292589	170	1039
0.216346153846154	270	1248
0.235089751013318	406	1727
0.281635802469136	730	2592
0.388389206868356	475	1223
0.247933884297521	180	726
0.412352406902816	454	1101
0.296795952782462	352	1186
0.247104247104247	192	777
0.372321428571429	417	1120
0.175	273	1560
0.314932767162067	445	1413
0.262043795620438	359	1370
0.324431818181818	571	1760
0.233140655105973	242	1038
0.333914559721011	383	1147
0.273809523809524	552	2016
0.0546875	56	1024
0.159407665505226	183	1148
0.223262032085562	334	1496
0.221046770601336	397	1796
0.269456681350954	367	1362
0.354029062087186	268	757
0.345890410958904	404	1168
0.293028322440087	269	918
0.39344262295082	336	854
0.415041782729805	447	1077
0.359473023839398	573	1594
0.28554846198491	492	1723
0.173913043478261	216	1242
0.269901083372586	573	2123
0.206047032474804	368	1786
0.213836477987421	306	1431
0.0889830508474576	84	944
0.0577971646673937	53	917
0.235664335664336	337	1430
0.390286209887251	450	1153
0.114795918367347	135	1176
0.435018050541516	241	554
0.336353340883352	297	883
0.204301075268817	171	837
0.282671272308578	491	1737
0.0767441860465116	66	860
0.184440227703985	486	2635
0.219562955254943	211	961
0.155942467827403	206	1321
0.174511223750905	241	1381
0.0138888888888889	10	720
0.271590909090909	239	880
0.204355108877722	244	1194
0.341207349081365	780	2286
0.310934393638171	782	2515
0.253988513082323	398	1567
0.28184892897407	250	887
0.414133114215283	504	1217
0.292452830188679	744	2544
0.447042640990371	650	1454
0.221774193548387	220	992
0.247933884297521	630	2541
0.251691474966171	186	739
0.336480686695279	392	1165
0.28994708994709	274	945
0.175883952855848	194	1103
0.243797195253506	226	927
0.265711135611907	482	1814
0.21026282853567	168	799
0.367777777777778	331	900
0.265747297800969	713	2683
0.28174123337364	233	827
0.261175288799598	520	1991
0.282326787699148	762	2699
0.206686930091185	204	987
0.330183727034121	629	1905
0.272318561335902	424	1557
0.402173913043478	370	920
0.275211127670144	554	2013
0.158474576271186	187	1180
0.333914559721011	383	1147
0.251968503937008	320	1270
0.242138364779874	154	636
0.398411647915288	602	1511
0.155299917830731	189	1217
0.343891402714932	304	884
0.349614395886889	544	1556
0.265796983285773	652	2453
0.299132947976879	207	692
0.297560975609756	671	2255
0.371482176360225	198	533
0.135384615384615	176	1300
0.289222373806276	1060	3665
0.339017735334243	497	1466
0.170542635658915	176	1032
0.163382072472982	257	1573
0.493136219640971	467	947
0.0539523212045169	43	797
0.301109350237718	380	1262
0.210740439381611	259	1229
0.396288209606987	363	916
0.431297709923664	452	1048
0.174273858921162	126	723
0.145363408521303	174	1197
0.285211267605634	162	568
0.216136631330978	367	1698
0.141299409359382	311	2201
0.268330733229329	344	1282
0.155074116305587	136	877
0.465659340659341	339	728
0.2128	399	1875
0.334875115633673	362	1081
0.246753246753247	475	1925
0.341414141414141	338	990
0.158862876254181	190	1196
0.259882583170254	664	2555
0.117463617463617	113	962
0.0967741935483871	111	1147
0.258241758241758	423	1638
0.353302611367127	230	651
0.268450184501845	291	1084
0.266112266112266	640	2405
0.070874861572536	64	903
0.31712962962963	274	864
0.267148014440433	222	831
0.259561448240694	1018	3922
0.312970711297071	748	2390
0.26079825041006	477	1829
0.29155672823219	221	758
0.365817091454273	488	1334
0.294703485740154	651	2209
0.29045643153527	420	1446
0.192903548225887	386	2001
0.327963176064442	285	869
0.307667103538663	939	3052
0.259205776173285	359	1385
0.161137440758294	136	844
0.384414225941423	735	1912
0.165075034106412	121	733
0.273224043715847	300	1098
0.347173144876325	393	1132
0.30530035335689	432	1415
0.222589792060491	471	2116
0.214614499424626	373	1738
0.193164933135215	130	673
0.17004048582996	336	1976
0.212021857923497	194	915
0.227799227799228	236	1036
0.118898018366361	246	2069
0.175965665236052	123	699
0.0207253886010363	20	965
0.154175588865096	144	934
0.202029520295203	219	1084
0.300571428571429	263	875
0.160438667749797	395	2462
0.232638888888889	201	864
0.274553571428571	246	896
0.37799043062201	474	1254
0.22092050209205	264	1195
0.180661577608142	142	786
0.400233372228705	343	857
0.273990734612839	414	1511
0.114437469821342	237	2071
0.34341252699784	1272	3704
0.0739583333333333	71	960
0.133271202236719	143	1073
0.376681614349776	336	892
0.233593391463974	509	2179
0	0	620
0.446766169154229	449	1005
0.384845463609172	386	1003
0.164370982552801	179	1089
0.314569536423841	380	1208
0.218980941267989	563	2571
0.376410256410256	367	975
0.354969574036511	350	986
0.223863636363636	197	880
0.332627118644068	157	472
0.336091003102378	325	967
0.161525974025974	199	1232
0.124758220502901	129	1034
0.0654112983151635	66	1009
0.211971830985915	301	1420
0	0	1023
0.299313052011776	610	2038
0.337488015340364	352	1043
0.200333889816361	240	1198
0.193957115009747	199	1026
0.327868852459016	340	1037
0.198453608247423	231	1164
0.19047619047619	428	2247
0.274390243902439	360	1312
0.215527950310559	347	1610
0.211875843454791	314	1482
0.234042553191489	539	2303
0.264722698684963	463	1749
0.191672174487773	290	1513
0.167432698621142	255	1523
0.383223684210526	466	1216
0.244250594766059	308	1261
0.299852289512555	203	677
0.205666316894019	196	953
0.371331828442438	329	886
0.257371794871795	803	3120
0.117483811285846	127	1081
0.258921791951405	341	1317
0.217032967032967	316	1456
0.0519598906107566	57	1097
0.298305084745763	264	885
0.420502092050209	402	956
0.236842105263158	459	1938
0.329912023460411	675	2046
0.384771573604061	379	985
0.266331658291457	265	995
0.316814159292035	179	565
0.21714865550482	428	1971
0.217425742574257	549	2525
0.259117082533589	270	1042
0.341023792357606	473	1387
0.359391965255157	331	921
0.275607180570222	783	2841
0.190614136732329	329	1726
0.154066985645933	161	1045
0.209561034275406	697	3326
0.419405320813772	268	639
0.23764145324598	399	1679
0.19271948608137	180	934
0.215047393364929	363	1688
0.24315297261189	364	1497
0.152094717668488	334	2196
0.246739130434783	227	920
0.436241610738255	260	596
0.270871985157699	146	539
0.154838709677419	192	1240
0.206649616368286	404	1955
0.263041065482797	237	901
0.23954802259887	212	885
0.165467625899281	161	973
0.251968503937008	256	1016
0.338314785373609	1064	3145
0.226684819605174	333	1469
0.260456273764259	274	1052
0.205561072492552	207	1007
0.384543761638734	413	1074
0.316520844055584	615	1943
0.354382657869934	376	1061
0.285514345696291	408	1429
0	0	908
0.326530612244898	288	882
0.219621513944223	441	2008
0.115723270440252	92	795
0.265479219677693	313	1179
0.375	324	864
0.285936285936286	368	1287
0.215189873417722	238	1106
0.341279069767442	587	1720
0.322809786898185	409	1267
0.277173913043478	714	2576
0.309836927932667	589	1901
0.0870570107858243	113	1298
0.442285714285714	387	875
0.169731800766284	443	2610
0.0612244897959184	48	784
0.0610169491525424	72	1180
0.349804305283757	715	2044
0.373846153846154	486	1300
0.115113547376664	147	1277
0.286231884057971	237	828
0.0139416983523447	11	789
0.350559862187769	814	2322
0.168573607932876	221	1311
0.126470588235294	129	1020
0.278195488721804	592	2128
0.263724434876211	245	929
0.28936170212766	272	940
0.353170189098999	635	1798
0.159866220735786	239	1495
0.200797872340426	151	752
0.265837773830669	449	1689
0.212230215827338	354	1668
0.366030881017257	403	1101
0.332969432314411	305	916
0.46043956043956	419	910
0.306744017403916	423	1379
0.335078534031414	256	764
0.100787401574803	64	635
0.24317617866005	1176	4836
0.30074812967581	603	2005
0.199170124481328	336	1687
0.372997711670481	652	1748
0.221120475954388	446	2017
0.314925373134328	211	670
0.254771784232365	307	1205
0.268979591836735	659	2450
0.303831624392876	563	1853
0.212975098296199	650	3052
0.387096774193548	348	899
0.00867678958785249	16	1844
0.211751018033741	364	1719
0.21830985915493	558	2556
0.203804347826087	225	1104
0.0554072096128171	83	1498
0.322269807280514	301	934
0.320702402957486	694	2164
0.450459652706844	441	979
0.219512195121951	207	943
0.260592255125285	572	2195
0.16645885286783	267	1604
0.347888332140301	486	1397
0.152409638554217	253	1660
0.379253112033195	457	1205
0.176980198019802	143	808
0.148273527420447	219	1477
0.130160550458716	227	1744
0.183206106870229	120	655
0.263427109974425	309	1173
0.165540540540541	98	592
0.214567792891619	489	2279
0.188442211055276	150	796
0.322256230870136	737	2287
0.428886438809261	778	1814
0.146114864864865	346	2368
0.265217391304348	305	1150
0.281160604822231	688	2447
0.331223628691983	628	1896
0.284728213977567	330	1159
0.16939364773821	176	1039
0.137902559867878	167	1211
0.156666666666667	188	1200
0.159499358151476	497	3116
0.172939068100358	193	1116
0.180795847750865	209	1156
0.357296908698778	497	1391
0.322916666666667	434	1344
0.382033563672261	387	1013
0.255520504731861	243	951
0.261700095510984	274	1047
0.270083102493075	195	722
0.31304347826087	432	1380
0.414030261348006	301	727
0.270032051282051	337	1248
0.276892430278884	278	1004
0.271339347675226	391	1441
0.214883311316601	488	2271
0.193149381541389	203	1051
0.0993630573248408	78	785
0.252312867956266	300	1189
0.200816326530612	246	1225
0.268894601542416	523	1945
0.309024309024309	928	3003
0.339139344262295	662	1952
0.193877551020408	228	1176
0.28150765606596	478	1698
0.19533275713051	226	1157
0.338858195211786	368	1086
0.373091849935317	1442	3865
0.250172294968987	363	1451
0.218800648298217	405	1851
0.182767624020888	280	1532
0.205344585091421	438	2133
0.207413945278023	235	1133
0.242452830188679	257	1060
0.234686854783207	341	1453
0.356562137049942	307	861
0	0	807
0.292425132119789	498	1703
0.355791962174941	301	846
0.242097147262914	314	1297
0.260692464358452	256	982
0.151162790697674	182	1204
0.313238770685579	265	846
0.235449735449735	178	756
0.28021978021978	357	1274
0.350378787878788	370	1056
0.342806394316163	386	1126
0.300692383778437	304	1011
0.299883990719258	517	1724
0.224055348589675	421	1879
0.0531034482758621	77	1450
0.219846841097639	689	3134
0.252758274824473	252	997
0.160642570281124	120	747
0.36985236985237	476	1287
0.31968085106383	601	1880
0.257115749525617	271	1054
0.258540700126529	613	2371
0.273100616016427	399	1461
0.377083333333333	543	1440
0.235695986336465	552	2342
0.286914765906363	239	833
0.336903602726388	346	1027
0.277310924369748	561	2023
0.15818431911967	460	2908
0.326286116983791	463	1419
0.332566168009206	289	869
0.290178571428571	325	1120
0.218020022246941	196	899
0.228748068006182	740	3235
0.175671083927965	517	2943
0.386888273314866	419	1083
0.399484536082474	310	776
0.260523854069224	557	2138
0.241409232905241	1391	5762
0.0960614793467819	100	1041
0.35530303030303	469	1320
0.133280127693536	167	1253
0.0225442834138486	14	621
0.127272727272727	84	660
0.288907284768212	698	2416
0.228260869565217	504	2208
0.0678759508484494	116	1709
0.322100313479624	411	1276
0.253369272237197	752	2968
0.22991452991453	269	1170
0.260036832412523	706	2715
0.314391143911439	426	1355
0.32546786004882	400	1229
0.160159074475777	443	2766
0.213963963963964	190	888
0.35952380952381	302	840
0.364186851211073	421	1156
0.16304347826087	165	1012
0.321304649548924	463	1441
0.11891592920354	215	1808
0.391456992393212	669	1709
0.282118055555556	1300	4608
0.290865384615385	726	2496
0.1575	189	1200
0.231731402238315	352	1519
0.200255102040816	157	784
0.375934738273283	553	1471
0.23532196969697	497	2112
0.329291044776119	353	1072
0.112060778727445	118	1053
0.293324342548887	435	1483
0.293608521970706	441	1502
0.265116279069767	285	1075
0.151875571820677	166	1093
0.25938566552901	228	879
0.268106734434562	211	787
0.37992125984252	772	2032
0.326939843068875	375	1147
0.357323232323232	283	792
0.401104972375691	363	905
0.228589420654912	363	1588
0.263247863247863	308	1170
0.298617966436328	605	2026
0.317583268783888	410	1291
0.0872641509433962	74	848
0.186878727634195	282	1509
0.241989881956155	287	1186
0.315110565110565	513	1628
0.299812617114304	480	1601
0.239928909952607	405	1688
0.401559454191033	412	1026
0.4	494	1235
0.0787037037037037	153	1944
0.242236024844721	195	805
0.346795434591747	395	1139
0.352140077821012	905	2570
0.281150159744409	176	626
0.0928652321630804	82	883
0.317180616740088	864	2724
0.232298136645963	187	805
0.268456375838926	200	745
0.286138194150064	675	2359
0.380455407969639	401	1054
0.180566801619433	223	1235
0.356304985337243	486	1364
0.282254078101829	571	2023
0.190952762209768	477	2498
0.132364810330912	164	1239
0.134758364312268	145	1076
0.263157894736842	255	969
0.111528822055138	89	798
0.23602872307212	756	3203
0.128965517241379	187	1450
0.218910585817061	213	973
0.232963549920761	294	1262
0.451650943396226	383	848
0.268292682926829	231	861
0.332313341493268	543	1634
0.434279705573081	413	951
0.232445520581114	384	1652
0.166534496431404	210	1261
0.053448275862069	31	580
0.404716981132075	429	1060
0.204007285974499	336	1647
0.157943925233645	169	1070
0.321540880503145	818	2544
0.10691458454387	184	1721
0.0842105263157895	80	950
0.0958721704394141	72	751
0.335270191748983	577	1721
0.330672748004561	580	1754
0.255306246209824	421	1649
0.345846645367412	433	1252
0.307584923220102	661	2149
0.112472160356347	101	898
0.402654867256637	273	678
0.142066420664207	77	542
0.279430789133247	216	773
0.241985522233713	234	967
0.223989396951624	338	1509
0.235478806907378	150	637
0.296890672016048	296	997
0.269026548672566	304	1130
0.350597609561753	528	1506
0.372202591283863	316	849
0.405095541401274	318	785
0.268214571657326	670	2498
0.225361366622865	343	1522
0.372189841798501	447	1201
0.288259109311741	356	1235
0.200144770177343	553	2763
0.335106382978723	315	940
0.362982929020665	404	1113
0.194904458598726	153	785
0.39553752535497	390	986
0.290233837689133	211	727
0	0	753
0.152497808939527	174	1141
0.391608391608392	336	858
0	0	998
0.243298969072165	236	970
0.2318401937046	383	1652
0.128837443381983	256	1987
0.380330123796424	553	1454
0.220246238030096	161	731
0.186915887850467	180	963
0.291161178509532	504	1731
0.408427876823339	504	1234
0.112207792207792	216	1925
0.242248062015504	250	1032
0.140479360852197	211	1502
0.276138279932546	655	2372
0.246846846846847	274	1110
0.145231846019248	166	1143
0.329106628242075	571	1735
0.247354497354497	187	756
0.202049780380674	276	1366
0	0	860
0.170588235294118	232	1360
0.177051671732523	466	2632
0.0716374269005848	49	684
0.387801204819277	1030	2656
0.393979057591623	301	764
0.274305555555556	237	864
0.196428571428571	264	1344
0.230245231607629	507	2202
0.139005897219882	165	1187
0.161630358397751	230	1423
0.203794369645043	333	1634
0.309611151870873	422	1363
0.345762711864407	510	1475
0.367576243980738	458	1246
0.286403861625101	356	1243
0.280386740331492	203	724
0.334935897435897	418	1248
0	0	757
0.209919261822376	182	867
0.394259818731118	261	662
0.176927343316694	319	1803
0.144621513944223	363	2510
0.323957810145655	645	1991
0.313829787234043	177	564
0.36280487804878	357	984
0.188528678304239	378	2005
0.13221449038068	323	2443
0.265984654731458	312	1173
0.317479191438763	267	841
0.219953775038521	571	2596
0.277398817644384	610	2199
0.330122029543995	514	1557
0.221238938053097	200	904
0.232998885172798	209	897
0.342618384401114	246	718
0.227330779054917	356	1566
0.328190743338008	468	1426
0.1315380631797	254	1931
0.22037422037422	212	962
0.208685162846803	173	829
0.114244396240058	316	2766
0.269230769230769	679	2522
0.267073170731707	657	2460
0.377752027809965	326	863
0.275377969762419	255	926
0.427878787878788	353	825
0.284664830119376	310	1089
0.331649831649832	197	594
0.258478460128323	282	1091
0.318590186592951	461	1447
0.286168521462639	360	1258
0.353794642857143	317	896
0.310041841004184	741	2390
0.334505273731793	666	1991
0.289795918367347	426	1470
0.243979721166033	385	1578
0.195079086115993	111	569
0.00745712155108128	10	1341
0.189024390243902	186	984
0.218987341772152	346	1580
0.099437148217636	53	533
0.368093922651934	533	1448
0.338709677419355	483	1426
0.166844919786096	156	935
0.261739799846035	340	1299
0.320121951219512	315	984
0.0534351145038168	42	786
0.280701754385965	240	855
0.114230396902227	118	1033
0.101776284205473	212	2083
0.357214934409687	354	991
0.345911949685535	385	1113
0.283764367816092	395	1392
0.478609625668449	358	748
0.102021174205967	106	1039
0.398141529664046	557	1399
0.243174924165824	481	1978
0.22784121805329	419	1839
0.446745562130178	453	1014
